run_id,iter,passed,failed,errors,bad,best_bad,t_gen_s,t_pytest_s,t_parse_s,t_prompt_s,t_llm_s,t_total_s,merged_rules_chars,rules_chars,failed_tests
codegen_5p2_1,1,42,0,0,0,0,70.7351,0.4280,0.0003,0.0001,70.2000,71.1659,0,0,
